"","SUM_INDGAL","HUC_12","IWD_MGAL"
"20646",412749,70900021408,0.412749
"20647",80630,70900021501,0.08063
"20648",686228,70900021502,0.686228
"20649",10465,70900030101,0.010465
"20650",12558,70900030102,0.012558
"20651",33488,70900030103,0.033488
"20652",6279,70900030201,0.006279
"20653",2093,70900030202,0.002093
"20654",2093,70900030203,0.002093
"20655",44577,70900030301,0.044577
"20656",20071,70900030304,0.020071
"20657",13122,70900030305,0.013122
"20658",54898,70900030306,0.054898
"20659",29302,70900030401,0.029302
"20660",2093,70900030404,0.002093
"20661",10713,70900030501,0.010713
"20662",13251,70900030502,0.013251
"20663",2093,70900030601,0.002093
"20664",20733,70900030602,0.020733
"20665",16493,70900030603,0.016493
"20666",2093,70900030701,0.002093
"20667",28888,70900030703,0.028888
"20668",5263,70900030803,0.005263
"20669",116069,70900030805,0.116069
"20670",15929,70900030806,0.015929
"20671",46374,70900030901,0.046374
"20672",22143,70900030903,0.022143
"20673",66794,70900030904,0.066794
"20674",5263,70900031001,0.005263
"20675",15789,70900031003,0.015789
"20676",221046,70900031004,0.221046
"20677",15789,70900031005,0.015789
"20678",57100,70900031006,0.0571
"20679",63156,70900031101,0.063156
"20680",14462,70900031102,0.014462
"20681",115696,70900031103,0.115696
"20682",28924,70900031104,0.028924
"20683",101234,70900031201,0.101234
"20684",28924,70900031202,0.028924
"20685",28924,70900031203,0.028924
"20686",303702,70900031204,0.303702
"20687",72310,70900031301,0.07231
"20688",139639,70900031302,0.139639
"20689",52045,70900031303,0.052045
"20690",14462,70900031304,0.014462
"20691",17926,70900031305,0.017926
"20692",188006,70900031306,0.188006
"20693",14462,70900031401,0.014462
"20694",130158,70900031403,0.130158
"20695",1539,70900031405,0.001539
"20696",650790,70900031406,0.65079
"20697",43980,70900031502,0.04398
"20698",29685,70900031503,0.029685
"20699",6156,70900031601,0.006156
"20700",10773,70900031602,0.010773
"20701",6156,70900031603,0.006156
"20702",6156,70900031604,0.006156
"20703",5450,70900040101,0.00545
"20704",8175,70900040102,0.008175
"20705",5450,70900040103,0.00545
"20706",329725,70900040201,0.329725
"20707",40875,70900040202,0.040875
"20708",8175,70900040203,0.008175
"20709",81288,70900040301,0.081288
"20710",17856,70900040302,0.017856
"20711",26315,70900040401,0.026315
"20712",68606,70900040402,0.068606
"20713",10526,70900040403,0.010526
"20714",5263,70900040404,0.005263
"20715",8175,70900040501,0.008175
"20716",29788,70900040502,0.029788
"20717",10526,70900040503,0.010526
"20718",5263,70900040601,0.005263
"20719",21990,70900040602,0.02199
"20720",21052,70900040603,0.021052
"20721",10526,70900040604,0.010526
"20722",47367,70900040605,0.047367
"20723",74429,70900040703,0.074429
"20724",25186,70900040705,0.025186
"20725",1539,70900040801,0.001539
"20726",54159,70900040802,0.054159
"20727",4617,70900040803,0.004617
"20728",64273,70900050101,0.064273
"20729",23397,70900050102,0.023397
"20730",20215,70900050103,0.020215
"20731",100035,70900050104,0.100035
"20732",107938,70900050105,0.107938
"20733",110808,70900050106,0.110808
"20734",507974,70900050107,0.507974
"20735",61312,70900050202,0.061312
"20736",13856,70900050203,0.013856
"20737",21370,70900050301,0.02137
"20738",110848,70900050302,0.110848
"20739",140000,70900050303,0.14
"20740",51960,70900050304,0.05196
"20741",20784,70900050306,0.020784
"20742",303183,70900050401,0.303183
"20743",10392,70900050402,0.010392
"20744",6928,70900050403,0.006928
"20745",17320,70900050404,0.01732
"20746",3078,70900050405,0.003078
"20747",13470,70900050406,0.01347
"20748",18473,70900050407,0.018473
"20749",58888,70900050408,0.058888
"20750",34640,70900050502,0.03464
"20751",6928,70900050503,0.006928
"20752",6928,70900050601,0.006928
"20753",80000,70900050603,0.08
"20754",122352,70900050604,0.122352
"20755",17320,70900050605,0.01732
"20756",960000,70900050606,0.96
"20757",852,70900050609,0.000852
"20758",82982,70900050610,0.082982
"20759",52045,70900050703,0.052045
"20760",24248,70900050705,0.024248
"20761",118798,70900050706,0.118798
"20762",40000,70900050707,0.04
"20763",852,70900050708,0.000852
"20764",9798,70900050709,0.009798
"20765",426,70900050803,0.000426
"20766",1704,70900050804,0.001704
"20767",260225,70900050901,0.260225
"20768",416360,70900050902,0.41636
"20769",1278,70900050903,0.001278
"20770",852,70900050904,0.000852
"20771",426,70900050905,0.000426
"20772",1704,70900050906,0.001704
"20773",21300,70900051001,0.0213
"20774",1278,70900051002,0.001278
"20775",6816,70900051004,0.006816
"20776",208494,70900051103,0.208494
"20777",417312,70900051104,0.417312
"20778",69498,70900051201,0.069498
"20779",208494,70900051202,0.208494
"20780",69579,70900051301,0.069579
"20781",3301398,70900051302,3.301398
"20782",2055,70900060101,0.002055
"20783",33635,70900060102,0.033635
"20784",19068,70900060103,0.019068
"20785",15638,70900060105,0.015638
"20786",30448,70900060201,0.030448
"20787",84806,70900060202,0.084806
"20788",8304,70900060203,0.008304
"20789",8304,70900060204,0.008304
"20790",65048,70900060205,0.065048
"20791",11072,70900060206,0.011072
"20792",3182,70900060207,0.003182
"20793",43318,70900060208,0.043318
"20794",27680,70900060301,0.02768
"20795",5878,70900060302,0.005878
"20796",42693,70900060303,0.042693
"20797",3182,70900060304,0.003182
"20798",24912,70900060305,0.024912
"20799",8304,70900060306,0.008304
"20800",3182,70900060401,0.003182
"20801",82628,70900060402,0.082628
"20802",5766,70900060501,0.005766
"20803",10980,70900060502,0.01098
"20804",11788,70900060503,0.011788
"20805",36990,70900060504,0.03699
"20806",21235,70900060602,0.021235
"20807",44525,70900060603,0.044525
"20808",2055,70900060604,0.002055
"20809",4795,70900060605,0.004795
"20810",685,70900060607,0.000685
"20811",9590,70900060608,0.00959
"20812",4448,70900060609,0.004448
"20813",6928,70900060701,0.006928
"20814",1370,70900060702,0.00137
"20815",20784,70900060703,0.020784
"20816",15395,70900060704,0.015395
"20817",267288,70900060801,0.267288
"20818",148784,70900060802,0.148784
"20819",63099,70900060803,0.063099
"20820",21370,70900070102,0.02137
"20821",60000,70900070104,0.06
"20822",40000,70900070105,0.04
"20823",40000,70900070106,0.04
"20824",80000,70900070201,0.08
"20825",20000,70900070202,0.02
"20826",60000,70900070203,0.06
"20827",852,70900070205,0.000852
"20828",2220,70900070206,0.00222
"20829",796,70900070207,0.000796
"20830",370,70900070301,0.00037
"20831",370,70900070302,0.00037
"20832",972,70900070304,0.000972
"20833",856,70900070305,0.000856
"20834",81,70900070306,8.1e-05
"20835",1480,70900070402,0.00148
"20836",532,70900070403,0.000532
"20837",810,70900070501,0.00081
"20838",81,70900070502,8.1e-05
"20839",81,70900070503,8.1e-05
"20840",486,70900070504,0.000486
"20841",972,70900070601,0.000972
"20842",162,70900070602,0.000162
"20843",567,70900070603,0.000567
"20844",486,70900070604,0.000486
"20845",2509,71000010101,0.002509
"20846",2626,71000010104,0.002626
"20847",3607,71000010203,0.003607
"20848",3920,71000010302,0.00392
"20849",4106,71000010303,0.004106
"20850",5475,71000010402,0.005475
"20851",318,71000010501,0.000318
"20852",3657,71000010502,0.003657
"20853",159,71000010503,0.000159
"20854",21825,71000010505,0.021825
"20855",2946,71000010601,0.002946
"20856",159,71000010603,0.000159
"20857",64998,71000010701,0.064998
"20858",32499,71000010703,0.032499
"20859",37242,71000010802,0.037242
"20860",18621,71000010803,0.018621
"20861",93105,71000010804,0.093105
"20862",93105,71000010805,0.093105
"20863",54165,71000010806,0.054165
"20864",2958,71000020102,0.002958
"20865",53444,71000020106,0.053444
"20866",1738,71000020201,0.001738
"20867",2018,71000020301,0.002018
"20868",1935,71000020401,0.001935
"20869",9096,71000020402,0.009096
"20870",7331,71000020404,0.007331
"20871",4171,71000020501,0.004171
"20872",14592,71000020502,0.014592
"20873",3762,71000020601,0.003762
"20874",16331,71000020602,0.016331
"20875",8625,71000020701,0.008625
"20876",4679,71000020703,0.004679
"20877",2453,71000020801,0.002453
"20878",4343,71000020803,0.004343
"20879",2694,71000020902,0.002694
"20880",54442,71000020903,0.054442
"20881",10833,71000030101,0.010833
"20882",11603,71000030102,0.011603
"20883",1155,71000030103,0.001155
"20884",1155,71000030107,0.001155
"20885",45624,71000030201,0.045624
"20886",91248,71000030202,0.091248
"20887",15664,71000030301,0.015664
"20888",22812,71000030302,0.022812
"20889",14939,71000030303,0.014939
"20890",11406,71000030304,0.011406
"20891",10645,71000030403,0.010645
"20892",22812,71000030404,0.022812
"20893",2534,71000030501,0.002534
"20894",11406,71000030502,0.011406
"20895",15853,71000030503,0.015853
"20896",22812,71000030601,0.022812
"20897",4444,71000030602,0.004444
"20898",11406,71000030603,0.011406
"20899",11406,71000030701,0.011406
"20900",22812,71000030703,0.022812
"20901",22812,71000030704,0.022812
"20902",2679,71000030705,0.002679
"20903",319368,71000030802,0.319368
"20904",34218,71000030804,0.034218
"20905",4113,71000030903,0.004113
"20906",1358,71000040103,0.001358
"20907",4241,71000040202,0.004241
"20908",11017,71000040203,0.011017
"20909",33051,71000040204,0.033051
"20910",5902,71000040301,0.005902
"20911",7098,71000040402,0.007098
"20912",11017,71000040403,0.011017
"20913",165255,71000040404,0.165255
"20914",39085,71000040501,0.039085
"20915",55085,71000040503,0.055085
"20916",231357,71000040601,0.231357
"20917",55085,71000040602,0.055085
"20918",22034,71000040603,0.022034
"20919",517799,71000040604,0.517799
"20920",11017,71000040605,0.011017
"20921",11017,71000040606,0.011017
"20922",44068,71000040701,0.044068
"20923",4057,71000040702,0.004057
"20924",1230,71000040703,0.00123
"20925",41964,71000040706,0.041964
"20926",6014,71000040707,0.006014
"20927",9775,71000040801,0.009775
"20928",8589,71000040802,0.008589
"20929",17474,71000040803,0.017474
"20930",9674,71000040902,0.009674
"20931",3206,71000040904,0.003206
"20932",2363,71000040905,0.002363
"20933",2203,71000040906,0.002203
"20934",5946,71000040907,0.005946
"20935",4438,71000040908,0.004438
"20936",5946,71000040909,0.005946
"20937",3964,71000040910,0.003964
"20938",132436,71000040911,0.132436
"20939",28159,71000041001,0.028159
"20940",55767,71000041002,0.055767
"20941",443061,71000041003,0.443061
"20942",22812,71000050101,0.022812
"20943",11406,71000050102,0.011406
"20944",5716,71000050104,0.005716
"20945",8888,71000050201,0.008888
"20946",31108,71000050202,0.031108
"20947",4444,71000050203,0.004444
"20948",4444,71000050204,0.004444
"20949",37199,71000050301,0.037199
"20950",38846,71000050303,0.038846
"20951",19423,71000050401,0.019423
"20952",213653,71000050403,0.213653
"20953",38846,71000050501,0.038846
"20954",4055,71000050503,0.004055
"20955",155384,71000050604,0.155384
"20956",233076,71000050605,0.233076
"20957",28144,71000050606,0.028144
"20958",21402,71000050701,0.021402
"20959",13335,71000050702,0.013335
"20960",27470,71000050704,0.02747
"20961",2733,71000050705,0.002733
"20962",8637,71000060101,0.008637
"20963",19567,71000060202,0.019567
"20964",5156,71000060203,0.005156
"20965",2587,71000060204,0.002587
"20966",10191,71000060205,0.010191
"20967",454,71000060208,0.000454
"20968",4488,71000060301,0.004488
"20969",1545,71000060302,0.001545
"20970",6384,71000060304,0.006384
"20971",20288,71000060305,0.020288
"20972",24086,71000060307,0.024086
"20973",13884,71000060308,0.013884
"20974",227,71000060309,0.000227
"20975",1362,71000060310,0.001362
"20976",4806,71000060401,0.004806
"20977",227,71000060402,0.000227
"20978",227,71000060403,0.000227
"20979",3097,71000060503,0.003097
"20980",2697,71000060505,0.002697
"20981",2447,71000060601,0.002447
"20982",2217,71000060602,0.002217
"20983",1022,71000060603,0.001022
"20984",246,71000060604,0.000246
"20985",8047,71000060605,0.008047
"20986",4397,71000060701,0.004397
"20987",227,71000060801,0.000227
"20988",908,71000060802,0.000908
"20989",5924,71000060805,0.005924
"20990",12375,71000060806,0.012375
"20991",4490,71000060901,0.00449
"20992",12277,71000060903,0.012277
"20993",5752,71000060904,0.005752
"20994",11017,71000061001,0.011017
"20995",2645,71000061002,0.002645
"20996",8807,71000061005,0.008807
"20997",33051,71000061101,0.033051
"20998",5720,71000061102,0.00572
"20999",44068,71000061201,0.044068
"21000",11017,71000061202,0.011017
"21001",4011,71000061204,0.004011
"21002",3158,71000061302,0.003158
"21003",12375,71000061402,0.012375
"21004",5003,71000061404,0.005003
"21005",19262,71000061405,0.019262
"21006",26938,71000061503,0.026938
"21007",1982,71000061504,0.001982
"21008",35676,71000061505,0.035676
"21009",21802,71000061601,0.021802
"21010",624620,71000061602,0.62462
"21011",13874,71000061701,0.013874
"21012",7928,71000061702,0.007928
"21013",501015,71000061703,0.501015
"21014",20625,71000070101,0.020625
"21015",44484,71000070104,0.044484
"21016",4125,71000070201,0.004125
"21017",37125,71000070202,0.037125
"21018",156750,71000070203,0.15675
"21019",4125,71000070204,0.004125
"21020",20625,71000070205,0.020625
"21021",14828,71000070206,0.014828
"21022",4125,71000070301,0.004125
"21023",14828,71000070401,0.014828
"21024",133452,71000070404,0.133452
"21025",14828,71000070601,0.014828
"21026",44484,71000070602,0.044484
"21027",5946,71000070603,0.005946
"21028",29656,71000070701,0.029656
"21029",14828,71000070703,0.014828
"21030",44484,71000070704,0.044484
"21031",3964,71000070802,0.003964
"21032",18167,71000070901,0.018167
"21033",7928,71000070902,0.007928
"21034",3964,71000070903,0.003964
"21035",3964,71000070904,0.003964
"21036",10522,71000080101,0.010522
"21037",112095,71000080102,0.112095
"21038",263495,71000080103,0.263495
"21039",4834,71000080201,0.004834
"21040",13983,71000080202,0.013983
"21041",14828,71000080302,0.014828
"21042",10965,71000080401,0.010965
"21043",2998,71000080402,0.002998
"21044",40868,71000080404,0.040868
"21045",74645,71000080405,0.074645
"21046",1353,71000080503,0.001353
"21047",2158,71000080504,0.002158
"21048",6219,71000080505,0.006219
"21049",62858,71000080602,0.062858
"21050",2005,71000080603,0.002005
"21051",3508,71000080604,0.003508
"21052",2017,71000080607,0.002017
"21053",1092,71000080608,0.001092
"21054",5610,71000080609,0.00561
"21055",3508,71000080610,0.003508
"21056",19174,71000080701,0.019174
"21057",43106,71000080703,0.043106
"21058",1839,71000080801,0.001839
"21059",11013,71000080803,0.011013
"21060",9294,71000080902,0.009294
"21061",1232,71000081002,0.001232
"21062",4791,71000081003,0.004791
"21063",2676,71000081004,0.002676
"21064",18771,71000081103,0.018771
"21065",22527,71000081201,0.022527
"21066",4266,71000081202,0.004266
"21067",15674,71000081302,0.015674
"21068",5256,71000081304,0.005256
"21069",21205,71000081305,0.021205
"21070",3662,71000081401,0.003662
"21071",8639,71000081402,0.008639
"21072",5924,71000081403,0.005924
"21073",33094,71000081405,0.033094
"21074",7115,71000081501,0.007115
"21075",38339,71000081502,0.038339
"21076",252692,71000081503,0.252692
"21077",8163,71000081504,0.008163
"21078",24154,71000081506,0.024154
"21079",14321,71000081507,0.014321
"21080",29209,71000081509,0.029209
"21081",6521,71000090101,0.006521
"21082",24512,71000090102,0.024512
"21083",8123,71000090203,0.008123
"21084",14299,71000090204,0.014299
"21085",53684,71000090301,0.053684
"21086",21446,71000090303,0.021446
"21087",375788,71000090304,0.375788
"21088",71915,71000090308,0.071915
"21089",22726,71000090310,0.022726
"21090",92194,71000090401,0.092194
"21091",170151,71000090402,0.170151
"21092",81520,71000090501,0.08152
"21093",41564,71000090503,0.041564
"21094",107368,71000090504,0.107368
"21095",24657,71000090505,0.024657
"21096",38241,71000090601,0.038241
"21097",104504,71000090602,0.104504
"21098",25002,71000090603,0.025002
"21099",56923,71000090605,0.056923
"21100",244676,71000090606,0.244676
"21101",31980,71000090607,0.03198
"21102",268420,71000090701,0.26842
"21103",53684,71000090702,0.053684
"21104",367014,71000090704,0.367014
"21105",122338,71000090705,0.122338
"21106",489352,71000090706,0.489352
"21107",611690,71000090707,0.61169
"21108",244676,71000090708,0.244676
"21109",5872224,71000090709,5.872224
"21110",734028,71000090710,0.734028
"21111",28776,71000090801,0.028776
"21112",49527,71000090802,0.049527
"21113",27113,71000090901,0.027113
"21114",11167,71000090904,0.011167
"21115",7620,71000091001,0.00762
"21116",40254,71000091103,0.040254
"21117",25566,71000091201,0.025566
"21118",13228,71000091202,0.013228
"21119",10293,71000091203,0.010293
"21120",44038,71000091206,0.044038
"21121",13319,71000091207,0.013319
"21122",92355,71000091209,0.092355
"21123",51775,71000091210,0.051775
"21124",53970,71000091211,0.05397
